"model","train_seed","episode_index","eval_seed","episodic_return","episodic_length","collided","capped","terminated","truncated","scenario","run_index","run_id"
"self_attention","45678","41","1040","32.447588625680446","53","1","0","1","0","overtake_easy","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","42","1041","408.0922072444224","500","1","0","1","0","overtake_easy","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","43","1042","441.5193648072875","525","0","0","0","1","overtake_easy","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","44","1043","103.32707471745837","136","1","0","1","0","overtake_easy","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","45","1044","26.883518313513445","40","1","0","1","0","overtake_blocked","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","46","1045","441.5606564861447","525","0","0","0","1","overtake_easy","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","47","1046","85.52150230198134","108","1","0","1","0","overtake_blocked","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","48","1047","440.57852404043854","525","0","0","0","1","overtake_easy","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","49","1048","65.01284190946255","92","1","0","1","0","overtake_easy","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","50","1049","439.38499198938706","525","0","0","0","1","overtake_easy","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","56789","1","1000","438.85316146795714","525","0","0","0","1","overtake_easy","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","2","1001","27.632968787677047","40","1","0","1","0","overtake_easy","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","3","1002","31.62872167760944","54","1","0","1","0","overtake_easy","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","4","1003","439.79666177215347","525","0","0","0","1","overtake_easy","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","5","1004","438.8990159269718","525","0","0","0","1","overtake_easy","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","6","1005","440.1516215139279","525","0","0","0","1","stay_best","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","7","1006","22.079801309714973","40","1","0","1","0","overtake_easy","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","8","1007","437.1731923426164","525","0","0","0","1","overtake_blocked","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","9","1008","24.469712449992635","44","1","0","1","0","overtake_blocked","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","10","1009","30.124667367740443","38","1","0","1","0","overtake_easy","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","11","1010","438.533821950154","525","0","0","0","1","overtake_easy","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","12","1011","439.636436468442","525","0","0","0","1","overtake_easy","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","13","1012","352.861247970741","439","1","0","1","0","overtake_easy","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","14","1013","439.65872493842323","525","0","0","0","1","overtake_easy","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","15","1014","51.81514499993821","78","1","0","1","0","overtake_easy","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","16","1015","26.89492656181159","47","1","0","1","0","overtake_easy","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","17","1016","27.598301762509983","48","1","0","1","0","overtake_easy","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","18","1017","433.2208675449538","525","0","0","0","1","overtake_blocked","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","19","1018","436.28148532681223","525","0","0","0","1","overtake_easy","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","20","1019","33.87144611219221","56","1","0","1","0","overtake_easy","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","21","1020","28.922410161438112","43","1","0","1","0","overtake_easy","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","22","1021","437.3178935819951","525","0","0","0","1","overtake_easy","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","23","1022","439.7484612524147","525","0","0","0","1","stay_best","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","24","1023","439.50101190240053","525","0","0","0","1","stay_best","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","25","1024","36.04635936624793","58","1","0","1","0","overtake_easy","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","26","1025","438.18444296160357","525","0","0","0","1","overtake_easy","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","27","1026","19.51331444229813","36","1","0","1","0","overtake_easy","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","28","1027","23.966091115388053","42","1","0","1","0","overtake_easy","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","29","1028","26.438007303363943","46","1","0","1","0","overtake_easy","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","30","1029","18.73586413408437","35","1","0","1","0","overtake_blocked","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","31","1030","33.99481175327096","57","1","0","1","0","overtake_easy","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","32","1031","436.441977765307","525","0","0","0","1","stay_best","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","33","1032","44.29541569005593","70","1","0","1","0","overtake_easy","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","34","1033","39.55401165602318","64","1","0","1","0","overtake_blocked","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","35","1034","24.922751606006106","44","1","0","1","0","overtake_easy","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","36","1035","438.65055104425437","525","0","0","0","1","overtake_easy","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","37","1036","24.232482540785874","43","1","0","1","0","overtake_blocked","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","38","1037","31.22014131901079","53","1","0","1","0","overtake_easy","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","39","1038","27.30458636537415","48","1","0","1","0","overtake_easy","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","40","1039","42.3499408372848","65","1","0","1","0","overtake_easy","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","41","1040","438.9748776970393","525","0","0","0","1","overtake_easy","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","42","1041","61.81572212443288","77","1","0","1","0","overtake_easy","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","43","1042","438.76630749713496","525","0","0","0","1","overtake_easy","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","44","1043","116.86196919922318","161","1","0","1","0","overtake_easy","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","45","1044","30.08489202403378","42","1","0","1","0","overtake_blocked","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","46","1045","437.2978101784474","525","0","0","0","1","overtake_easy","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","47","1046","434.21555717822287","525","0","0","0","1","overtake_blocked","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","48","1047","436.0738941840095","525","0","0","0","1","overtake_easy","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","49","1048","75.28146832187652","111","1","0","1","0","overtake_easy","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
"self_attention","56789","50","1049","437.81810198917697","525","0","0","0","1","overtake_easy","5","self_attention_continuous_stage2_lite_100k_seed56789_20260506_215540"
